id,Key Phrase,Response,Question ID,Researcher 1,Grade 1,Researcher 2,Grade 2,Researcher 3,Grade 3,Researcher 4,Grade 4,Score out of 4
os1pUWnKLaBXiL68sObH,Right ear has opening directed slightly upward,"Owls detect sound in the horizontal and vertical range, what helps them detect sound is when the sound reaches both ears additionally one is better for sounds above the owl and other ear is better for sounds below the owl, the sounds later then get processed in the mid brain, talons move, the owl's face is the most visually appealing as had , owls human same in azimuth but owl 3 time better in elevation,",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
osPzHIWoU5JdaaUBDKyI,Sound processing in neural networks enables barn owl to locate prey in total darkness with deadly accuracy,"Owls detect sound in the horizontal and vertical range, what helps them detect sound is when the sound reaches both ears additionally one is better for sounds above the owl and other ear is better for sounds below the owl, the sounds later then get processed in the mid brain, talons move, the owl's face is the most visually appealing as had , owls human same in azimuth but owl 3 time better in elevation,",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
ov9oQ2Ng1l2vFtmDeP6X,The sound is perceived louder by the ear closer to the source,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Benjamin Brown,0,Shaobo Liang,0,Ziyi Wang,0,Tirdad Barghi,0,0
ozIt98fNhZflap6vOekm,Two troughs run through ruff from forehead to the lower jaw,"The barn owl first has amazing hunting capabilities. It is equipped with hearing that helps him see with his ears. The owl is able to change the direction of fight and flight without using its eyes. It is able to readjust its talons to where the prey is moving with these hearing capabilities. It has specific features on its face that channel sounds into his ears that are different than each other. One hears noises abobve and the other hears noises below. With these he is able to react quickly on the horizontal plane. His reaction time in the air is equal to that of a human but on the azimuth level it is three times a human. Because of this unique evolved skill set, he is able to survive in the habitat he was built for because of the prey that he targets. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Xiaowen Yuan,0,Ziyi Wang,0,Jeffery Phonn,0,0
p5oHhRLZgHNchVC1sd6b,Barn owl face feathers are stiff and dense,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Benjamin Brown,0,Shaobo Liang,0,Cynthia Lee,0,Ziyi Wang,0,0
p9CJ8AYULN0fJIcHKHI9,"In completely dark experimental chamber, owl swoops down on mouse","Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Shaobo Liang,0,Benjamin Brown,0,Ziyi Wang,0,Tirdad Barghi,0,0
pHYYModscMIXkno8BiMO,Right ear has opening directed slightly upward,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Cynthia Lee,0,0
pjFhMigvHQ4YZT7pjesa,Two troughs similar to fleshy exterior of human ear,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Cynthia Lee,0,0
plEkXDAFXO9GNJ3cB9AH,Sensitivity of the owl's hearing is shown by capacity to locate distant sounds,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Jessica Cai,0,Tirdad Barghi,0,Benjamin Brown,0,Ember Shan,1,1
pnSmtJiRwTn0gBqzG7rV,Barn owls exploit minute differences in time to determine the azimuth of sound,"the talons of the owl can readjust quickly providing proof of the owl's exceptional hearing abilities, the face is the most visually appealing feature on the owl, the ears of the owl are covered by a thin covering to let sound in, the different ears are more primed to hear different things, for example on ear hears sounds above better the other ear hears sounds below better, the owl is able to visualize the lovcation of its prey based on when the sounds from the prey reach each ear, these owl hear about the same as humans on the horizontal plane but hear three times better than humans in the vertical plane
",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Ziyi Wang,0,Ember Shan,0,Xiaowen Yuan,0,0
pvEPOlZoysbQ2QyavHOt,The sound is perceived louder by the ear closer to the source,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Cynthia Lee,0,0
pwxpSZzON4TyW2FpU7Q0,Left and right ears located at slightly different distances from source of sound,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Shaobo Liang,0,Benjamin Brown,0,Ziyi Wang,0,Tirdad Barghi,0,0
q0a4XFBophTwFLmIndYW,Sound processing in neural networks involves selection of sensory cues,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Cynthia Lee,0,0
